code,school,previous_prom,education_form,specialization,romanian_level,native_subject,extra_language,extra_language_grades,mandatory_subject,chosen_subject,tic,avg,passed,native_level,county,year,full_school_name,city,medium,school_code,name_hu,city_ro,city_hu,county_ro,county_hu,school_type,mandatory_grade_initial,mandatory_grade_final,mandatory_grade_contestation,chosen_grade_initial,chosen_grade_final,chosen_grade_contestation,romanian_grade_initial,romanian_grade_final,romanian_grade_contestation,native_grade_initial,native_grade_final,native_grade_contestation,nationality,specialization_type
MS1334601,Unirea Tirgu Mures,False,Zi,Filologie,Mediu,,Engleza,,Istorie,Geografie,Experimentat,9.0,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.5,9.5,0,9.1,9.1,0,8.4,8.4,0,0.0,0.0,0,Romana,Uman
MS1334238,Unirea Tirgu Mures,False,Zi,Filologie,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.983333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.55,9.55,0,9.3,9.3,0,8.1,8.1,0,0.0,0.0,0,Romana,Uman
MS1332578,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.966666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.2,9.2,0,9.6,9.6,0,8.1,8.1,0,0.0,0.0,0,Romana,Real
MS1332653,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Franceza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.950000000000001,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.8,8.8,0,9.3,9.3,0,8.75,8.75,0,0.0,0.0,0,Romana,Real
MS1333648,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Germana Moderna,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.950000000000001,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.95,8.95,0,8.8,8.8,0,9.1,9.1,0,0.0,0.0,0,Romana,Real
MS1334317,Unirea Tirgu Mures,False,Zi,Filologie,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Avansat,8.933333333333335,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.4,8.4,0,9.55,9.55,0,8.85,8.85,0,0.0,0.0,0,Romana,Uman
MS1334572,Unirea Tirgu Mures,False,Zi,Filologie,Experimentat,,Franceza,,Istorie,Psihologie,Experimentat,8.933333333333332,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.2,9.2,0,8.6,8.6,0,9.0,9.0,0,0.0,0.0,0,Romana,Uman
MS1331774,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.916666666666668,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.4,9.4,0,9.8,9.8,0,7.55,7.55,0,0.0,0.0,0,Romana,Real
MS1331332,Unirea Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,Informatica C/C++,Experimentat,8.9,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.35,9.35,0,8.9,8.9,0,8.45,8.45,0,0.0,0.0,0,Romana,Real
MS1333885,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.9,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.65,9.65,0,8.3,8.3,0,8.75,8.75,0,0.0,0.0,0,Romana,Uman
MS1334043,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,,Engleza,,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.866666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.0,9.0,0,9.6,9.6,0,8.0,8.0,0,0.0,0.0,0,Romana,Uman
MS1334269,Unirea Tirgu Mures,False,Zi,Filologie,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.866666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.35,9.35,0,8.9,8.9,0,8.35,8.35,0,0.0,0.0,0,Romana,Uman
MS1334529,Unirea Tirgu Mures,False,Zi,Filologie,Avansat,,Engleza,,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.866666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.0,9.0,0,8.95,8.95,0,8.65,8.65,0,0.0,0.0,0,Romana,Uman
MS1331751,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,,Matematica,Fizica,Experimentat,8.833333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.85,9.85,0,7.95,7.95,0,8.7,8.7,0,0.0,0.0,0,Romana,Real
MS1333949,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.833333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.4,9.4,0,9.0,9.0,0,8.1,8.1,0,0.0,0.0,0,Romana,Uman
MS1334444,Unirea Tirgu Mures,False,Zi,Filologie,Avansat,,Engleza,,Istorie,Geografie,Avansat,8.833333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.25,9.25,0,8.0,8.0,0,9.25,9.25,0,0.0,0.0,0,Romana,Uman
MS1332463,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Franceza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.816666666666666,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.5,9.5,0,7.5,7.5,0,9.45,9.45,0,0.0,0.0,0,Romana,Real
MS1332485,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Germana Moderna,,Matematica,Fizica,Experimentat,8.816666666666666,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.8,9.8,0,8.95,8.95,0,7.7,7.7,0,0.0,0.0,0,Romana,Real
MS1332585,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Germana Moderna,B2-B2-B2-B2-B2,Matematica,Fizica,Experimentat,8.816666666666665,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.95,9.95,0,8.6,8.6,0,7.9,7.9,0,0.0,0.0,0,Romana,Real
MS1331176,Unirea Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.783333333333333,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.1,9.1,0,10.0,10.0,0,7.25,7.25,0,0.0,0.0,0,Romana,Real
MS1331676,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.783333333333333,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.25,8.25,0,9.8,9.8,0,8.3,8.3,0,0.0,0.0,0,Romana,Real
MS1334418,Unirea Tirgu Mures,False,Zi,Filologie,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.783333333333333,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.85,8.85,0,9.15,9.15,0,8.35,8.35,0,0.0,0.0,0,Romana,Uman
MS1333898,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.766666666666666,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.5,8.5,0,9.2,9.2,0,8.6,8.6,0,0.0,0.0,0,Romana,Uman
MS1331202,Unirea Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,Informatica C/C++,Experimentat,8.75,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.3,9.3,0,9.85,9.85,0,7.1,7.1,0,0.0,0.0,0,Romana,Real
MS1331968,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.733333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.8,9.8,0,8.8,8.8,0,7.6,7.6,0,0.0,0.0,0,Romana,Real
MS1332161,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.733333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.35,8.35,0,9.0,9.0,0,8.85,8.85,0,0.0,0.0,0,Romana,Real
MS1333982,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.733333333333333,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.7,8.7,0,9.25,9.25,0,8.25,8.25,0,0.0,0.0,0,Romana,Uman
MS1331915,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.7,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,7.85,7.85,0,9.8,9.8,0,8.45,8.45,0,0.0,0.0,0,Romana,Real
MS1333925,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.7,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.45,8.45,0,9.45,9.45,0,8.2,8.2,0,0.0,0.0,0,Romana,Uman
MS1329723,Unirea Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,,Engleza,,Matematica,Informatica C/C++,Experimentat,8.683333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.65,9.65,0,9.6,9.6,0,6.8,6.8,0,0.0,0.0,0,Romana,Real
MS1332643,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.683333333333332,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.2,9.2,0,8.6,8.6,0,8.25,8.25,0,0.0,0.0,0,Romana,Real
MS1334065,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.683333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,7.85,7.85,0,9.4,9.4,0,8.8,8.8,0,0.0,0.0,0,Romana,Uman
MS1332623,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Germana Moderna,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.666666666666666,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.7,8.7,0,8.7,8.7,0,8.6,8.6,0,0.0,0.0,0,Romana,Real
MS1334364,Unirea Tirgu Mures,False,Zi,Filologie,Experimentat,,Engleza,,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.666666666666668,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,7.9,7.9,0,8.8,8.8,0,9.3,9.3,0,0.0,0.0,0,Romana,Uman
MS1332136,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.616666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.15,9.15,0,8.95,8.95,0,7.75,7.75,0,0.0,0.0,0,Romana,Real
MS1333971,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,,Istorie,Geografie,Experimentat,8.616666666666665,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,10.0,10.0,0,8.4,8.4,0,7.45,7.45,0,0.0,0.0,0,Romana,Uman
MS1334201,Unirea Tirgu Mures,False,Zi,Filologie,Avansat,,Engleza,,Istorie,Geografie,Experimentat,8.6,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.5,9.5,0,8.8,8.8,0,7.5,7.5,0,0.0,0.0,0,Romana,Uman
MS1333810,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.583333333333334,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.5,8.5,0,9.25,9.25,0,8.0,8.0,0,0.0,0.0,0,Romana,Uman
MS1331308,Unirea Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,,Engleza,,Matematica,Informatica C/C++,Experimentat,8.566666666666668,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.5,9.5,0,9.1,9.1,0,7.1,7.1,0,0.0,0.0,0,Romana,Real
MS1332361,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.549999999999999,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.75,8.75,0,8.95,8.95,0,7.95,7.95,0,0.0,0.0,0,Romana,Real
MS1333770,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,,Engleza,,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,8.549999999999999,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.65,8.65,0,9.1,9.1,0,7.9,7.9,0,0.0,0.0,0,Romana,Uman
MS1334345,Unirea Tirgu Mures,False,Zi,Filologie,Mediu,,Engleza,,Istorie,"Logica, Argumentare Si Comunicare",Avansat,8.533333333333333,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.5,8.5,0,8.65,8.65,0,8.45,8.45,0,0.0,0.0,0,Romana,Uman
MS1334101,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.516666666666666,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.2,8.2,0,9.35,9.35,0,8.0,8.0,0,0.0,0.0,0,Romana,Uman
MS1331374,Unirea Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,Informatica C/C++,Experimentat,8.499999999999998,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.1,9.1,0,8.45,8.45,0,7.95,7.95,0,0.0,0.0,0,Romana,Real
MS1332120,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.5,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.65,8.65,0,9.0,9.0,0,7.85,7.85,0,0.0,0.0,0,Romana,Real
MS1333615,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Germana Moderna,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.5,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.65,8.65,0,8.7,8.7,0,8.15,8.15,0,0.0,0.0,0,Romana,Real
MS1331829,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.483333333333333,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,7.95,7.95,0,8.8,8.8,0,8.7,8.7,0,0.0,0.0,0,Romana,Real
MS1332515,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Franceza,,Matematica,Chimie Organica Nivel I/Ii,Experimentat,8.466666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.3,9.3,0,8.45,8.45,0,7.65,7.65,0,0.0,0.0,0,Romana,Real
MS1332603,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Mediu,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.450000000000001,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.65,9.65,0,7.8,7.8,0,7.9,7.9,0,0.0,0.0,0,Romana,Real
MS1332673,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Avansat,,Franceza,,Matematica,Chimie Anorganica Nivel I/Ii,Experimentat,8.450000000000001,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.25,9.25,0,9.3,9.3,0,6.8,6.8,0,0.0,0.0,0,Romana,Real
MS1331727,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.399999999999999,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,7.85,7.85,0,9.45,9.45,0,7.9,7.9,0,0.0,0.0,0,Romana,Real
MS1332611,Unirea Tirgu Mures,False,Zi,Stiinte Ale Naturii,Mediu,,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,8.366666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.35,8.35,0,7.9,7.9,0,8.85,8.85,0,0.0,0.0,0,Romana,Real
MS1334468,Unirea Tirgu Mures,False,Zi,Filologie,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.366666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,9.5,9.5,0,8.35,8.35,0,7.25,7.25,0,0.0,0.0,0,Romana,Uman
MS1334640,Unirea Tirgu Mures,False,Zi,Filologie,Avansat,,Engleza,,Istorie,Psihologie,Avansat,8.366666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,7.65,7.65,0,8.55,8.55,0,8.9,8.9,0,0.0,0.0,0,Romana,Uman
MS1331264,Unirea Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,,Engleza,,Matematica,Fizica,Experimentat,8.35,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.95,8.95,0,7.75,7.75,0,8.35,8.35,0,0.0,0.0,0,Romana,Real
MS1334016,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.233333333333333,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.2,8.2,0,9.0,9.0,0,7.5,7.5,0,0.0,0.0,0,Romana,Uman
MS1333728,Unirea Tirgu Mures,False,Zi,Stiinte Sociale,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,8.216666666666667,2,,MS,2023,"Colegiul National ""Unirea"" Tirgu Mures",Tirgu Mures,True,2661104366,Unirea Nemzeti Kollégium,Tirgu Mures,Marosvasarhely,Mures,Maros,Colegiul National,8.45,8.45,0,8.9,8.9,0,7.3,7.3,0,0.0,0.0,0,Romana,Uman
